path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,fileName=20201219_WTMBT_B6_1_LD5.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.00030000571541,numFrames=55242,numSeconds=1841.38,numEvents=91,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622647453.2158751,2021-06-02,11:24:13,1,a,46818,,None,1560.58,,None,774,43,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622647453.77123,2021-06-02,11:24:13,2,b,46828,,None,1560.92,,None,774,43,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622647457.8960052,2021-06-02,11:24:17,8,h,46917,,None,1563.88,,None,774,43,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622647657.91726,2021-06-02,11:27:37,1,a,33320,,None,1110.66,,None,767,54,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622647658.22785,2021-06-02,11:27:38,2,b,33325,,None,1110.82,,None,767,54,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622647658.9735959,2021-06-02,11:27:38,7,g,33339,,None,1111.29,,None,767,54,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622648343.302969,2021-06-02,11:39:03,1,a,45322,,None,1510.72,,None,778,78,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622648343.865723,2021-06-02,11:39:03,2,b,45332,,None,1511.05,,None,778,78,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622648344.923678,2021-06-02,11:39:04,8,h,45353,,None,1511.75,,None,778,78,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622648707.7726238,2021-06-02,11:45:07,1,a,6038,,None,201.26,,None,752,97,,,
10,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622648707.931562,2021-06-02,11:45:07,2,b,6039,,None,201.3,,None,752,97,,,
11,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622648708.8305721,2021-06-02,11:45:08,7,g,6056,,None,201.86,,None,752,97,,,
12,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622648811.098169,2021-06-02,11:46:51,1,a,15021,,None,500.69,,None,753,103,,,
13,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622648811.192638,2021-06-02,11:46:51,2,b,15021,,None,500.69,,None,753,103,,,
14,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622648811.8317142,2021-06-02,11:46:51,7,g,15033,,None,501.09,,None,753,103,,,
15,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622649995.241905,2021-06-02,12:06:35,1,a,16864,,None,562.13,,None,757,160,,,
16,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622649995.385957,2021-06-02,12:06:35,2,b,16864,,None,562.13,,None,757,160,,,
17,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622649996.071722,2021-06-02,12:06:36,7,g,16876,,None,562.53,,None,757,160,,,
18,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622650005.140544,2021-06-02,12:06:45,4,d,17075,,None,569.16,,None,757,160,,,
19,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622650005.33828,2021-06-02,12:06:45,5,e,17077,,None,569.23,,None,757,160,,,
20,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622650903.26286,2021-06-02,12:21:43,7,g,18951,,None,631.69,,None,766,205,,,
21,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622650904.6415381,2021-06-02,12:21:44,1,a,18979,,None,632.63,,None,766,205,,,
22,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622650904.829064,2021-06-02,12:21:44,2,b,18981,,None,632.69,,None,766,205,,,
23,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622650949.522579,2021-06-02,12:22:29,1,a,49520,,None,1650.65,,None,771,207,,,
24,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622650949.64566,2021-06-02,12:22:29,2,b,49520,,None,1650.65,,None,771,207,,,
25,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622650950.5142112,2021-06-02,12:22:30,8,h,49537,,None,1651.22,,None,771,207,,,
26,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622651287.2693582,2021-06-02,12:28:07,7,g,7581,,None,252.7,,None,751,223,,,
27,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622651287.937762,2021-06-02,12:28:07,1,a,7593,,None,253.1,,None,751,223,,,
28,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622651288.140974,2021-06-02,12:28:08,2,b,7595,,None,253.16,,None,751,223,,,
29,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622651403.866505,2021-06-02,12:30:03,7,g,21026,,None,700.86,,None,762,227,,,
30,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622651404.604931,2021-06-02,12:30:04,1,a,21040,,None,701.33,,None,762,227,,,
31,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622651404.76797,2021-06-02,12:30:04,2,b,21041,,None,701.36,,None,762,227,,,
32,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622653528.419591,2021-06-02,13:05:28,8,h,12324,,None,410.8,,None,758,272,,,
33,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622653529.116551,2021-06-02,13:05:29,1,a,12337,,None,411.23,,None,758,272,,,
34,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622653529.296381,2021-06-02,13:05:29,2,b,12338,,None,411.26,,None,758,272,,,
35,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622653550.449292,2021-06-02,13:05:50,7,g,12599,,None,419.96,,None,None,None,,,
36,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622654103.614623,2021-06-02,13:15:03,1,a,34832,,None,1161.06,,None,761,293,,,
37,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622654103.827605,2021-06-02,13:15:03,2,b,34834,,None,1161.12,,None,761,293,,,
38,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622654104.6720068,2021-06-02,13:15:04,7,g,34850,,None,1161.66,,None,761,293,,,
39,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622654613.9947462,2021-06-02,13:23:33,1,a,29120,,None,970.66,,None,763,307,,,
40,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622654614.1335318,2021-06-02,13:23:34,2,b,29121,,None,970.69,,None,763,307,,,
41,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622654618.022361,2021-06-02,13:23:38,7,g,29206,,None,973.52,,None,763,307,,,
42,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201219_WTMBT_B6_1_LD5.mp4,1622655850.98838,2021-06-02,13:44:10,1,a,50121,,None,1670.68,,None,775,368,,,
