path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210214_WTMBT_D2_6_LD3.mp4,fileName=20210214_WTMBT_D2_6_LD3.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.000300005709523,numFrames=55362,numSeconds=1845.38,numEvents=63,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210214_WTMBT_D2_6_LD3.mp4,1622646439.062913,2021-06-02,11:07:19,2,b,28515,,None,950.49,,None,589,8,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210214_WTMBT_D2_6_LD3.mp4,1622646444.182276,2021-06-02,11:07:24,8,h,28582,,None,952.72,,None,589,8,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210214_WTMBT_D2_6_LD3.mp4,1622647013.710814,2021-06-02,11:16:53,1,a,28504,,None,950.12,,None,589,8,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210214_WTMBT_D2_6_LD3.mp4,1622647308.194941,2021-06-02,11:21:48,7,g,21052,,None,701.73,,None,581,37,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210214_WTMBT_D2_6_LD3.mp4,1622648646.051865,2021-06-02,11:44:06,1,a,40213,,None,1340.42,,None,599,94,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210214_WTMBT_D2_6_LD3.mp4,1622648646.199862,2021-06-02,11:44:06,2,b,40213,,None,1340.42,,None,599,94,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210214_WTMBT_D2_6_LD3.mp4,1622648648.679908,2021-06-02,11:44:08,7,g,40235,,None,1341.15,,None,599,94,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210214_WTMBT_D2_6_LD3.mp4,1622649205.256108,2021-06-02,11:53:25,7,g,24656,,None,821.86,,None,588,120,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210214_WTMBT_D2_6_LD3.mp4,1622650166.248574,2021-06-02,12:09:26,8,h,51982,,None,1732.72,,None,595,167,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210214_WTMBT_D2_6_LD3.mp4,1622650166.821194,2021-06-02,12:09:26,1,a,51992,,None,1733.05,,None,595,167,,,
10,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210214_WTMBT_D2_6_LD3.mp4,1622650166.9900448,2021-06-02,12:09:26,2,b,51993,,None,1733.08,,None,595,167,,,
11,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210214_WTMBT_D2_6_LD3.mp4,1622653496.811797,2021-06-02,13:04:56,1,a,50430,,None,1680.98,,None,596,271,,,
