path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,fileName=20201216_WTMBT_D2_2_LD3.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.000299997542996,numFrames=54976,numSeconds=1832.52,numEvents=37,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622646792.099422,2021-06-02,11:13:12,8,h,19326,,None,644.19,,None,402,20,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622647524.9660852,2021-06-02,11:25:24,8,h,49511,,None,1650.35,,None,410,46,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622648030.459305,2021-06-02,11:33:50,8,h,5127,,None,170.9,,None,393,63,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622649596.8486269,2021-06-02,11:59:56,8,h,2148,,None,71.6,,None,390,139,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622650120.9107041,2021-06-02,12:08:40,8,h,38796,,None,1293.19,,None,412,165,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622651892.7411578,2021-06-02,12:38:12,8,h,11181,,None,372.7,,None,394,250,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622655185.393035,2021-06-02,13:33:05,7,g,30627,,None,1020.89,,None,407,335,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622655197.9987268,2021-06-02,13:33:17,8,h,30899,,None,1029.96,,None,None,None,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622655219.8635,2021-06-02,13:33:39,4,d,20766,,None,692.19,,None,400,337,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622655220.064909,2021-06-02,13:33:40,5,e,20768,,None,692.26,,None,400,337,,,
10,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622655251.3186429,2021-06-02,13:34:11,7,g,20999,,None,699.96,,None,None,None,,,
11,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622656502.040388,2021-06-02,13:55:02,7,g,13576,,None,452.53,,None,392,403,,,
12,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622657718.006149,2021-06-02,14:15:18,3,c,25719,,None,857.29,,None,408,461,,,
13,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622657736.06303,2021-06-02,14:15:36,7,g,16699,,None,556.63,,None,397,462,,,
14,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622729605.1053472,2021-06-03,10:13:25,8,h,21131,,None,704.36,,None,405,501,,,
15,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622729895.777805,2021-06-03,10:18:15,8,h,50728,,None,1690.92,,None,411,515,,,
16,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622730088.5880032,2021-06-03,10:21:28,8,h,1825,,None,60.83,,None,399,527,,,
17,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622731219.786443,2021-06-03,10:40:19,7,g,18486,,None,616.19,,None,409,574,,,
18,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622731437.043767,2021-06-03,10:43:57,8,h,44203,,None,1473.42,,None,417,582,,,
19,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622731489.342967,2021-06-03,10:44:49,8,h,31835,,None,1061.16,,None,406,585,,,
20,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622732188.947398,2021-06-03,10:56:28,7,g,34946,,None,1164.86,,None,404,630,,,
21,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622732321.1722271,2021-06-03,10:58:41,8,h,40043,,None,1334.75,,None,413,639,,,
22,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_D2_2_LD3.mp4,1622733519.433246,2021-06-03,11:18:39,5,e,15985,,None,532.83,,None,395,701,,,
