path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,fileName=20210305_WTMBT_D2_10_LD3.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.00030000300003,numFrames=54865,numSeconds=1828.82,numEvents=42,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622648300.723936,2021-06-02,11:38:20,8,h,34879,,None,1162.62,,None,642,75,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622649429.521416,2021-06-02,11:57:09,7,g,13538,,None,451.26,,None,633,132,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622649963.2234838,2021-06-02,12:06:03,8,h,26121,,None,870.69,,None,647,158,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622650025.754953,2021-06-02,12:07:05,1,a,40536,,None,1351.19,,None,656,162,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622650027.415095,2021-06-02,12:07:07,8,h,40570,,None,1352.32,,None,656,162,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622650407.1740632,2021-06-02,12:13:27,7,g,33353,,None,1111.76,,None,648,179,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622651071.897316,2021-06-02,12:24:31,7,g,31827,,None,1060.89,,None,645,210,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622652029.3944058,2021-06-02,12:40:29,8,h,53514,,None,1783.78,,None,659,258,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622655591.387406,2021-06-02,13:39:51,8,h,22728,,None,757.59,,None,640,353,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622655598.4959328,2021-06-02,13:39:58,4,d,22698,,None,756.59,,None,640,353,,,
10,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622655598.653244,2021-06-02,13:39:58,5,e,22699,,None,756.63,,None,640,353,,,
11,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622655622.212267,2021-06-02,13:40:22,8,h,640,,None,21.33,,None,639,355,,,
12,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622655647.7155101,2021-06-02,13:40:47,8,h,36035,,None,1201.15,,None,658,356,,,
13,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622656447.072642,2021-06-02,13:54:07,4,d,10101,,None,336.7,,None,632,400,,,
14,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622656447.318562,2021-06-02,13:54:07,5,e,10104,,None,336.8,,None,632,400,,,
15,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622656448.718653,2021-06-02,13:54:08,8,h,10133,,None,337.76,,None,632,400,,,
16,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622657017.709407,2021-06-02,14:03:37,8,h,35129,,None,1170.95,,None,643,423,,,
17,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622657036.388811,2021-06-02,14:03:56,7,g,27641,,None,921.36,,None,641,424,,,
18,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622657374.1872919,2021-06-02,14:09:34,1,a,36949,,None,1231.62,,None,653,442,,,
19,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622657376.238595,2021-06-02,14:09:36,4,d,36992,,None,1233.05,,None,653,442,,,
20,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_10_LD3.mp4,1622657376.439711,2021-06-02,14:09:36,5,e,36994,,None,1233.12,,None,653,442,,,
