path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,fileName=20210305_WTMBT_D2_9_LD3.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.000299997551913,numFrames=55066,numSeconds=1835.51,numEvents=41,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,1622646054.15636,2021-06-02,11:00:54,7,g,8127,,None,270.9,,None,605,0,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,1622646823.0835211,2021-06-02,11:13:43,8,h,54085,,None,1802.82,,None,625,22,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,1622647556.387756,2021-06-02,11:25:56,7,g,21330,,None,710.99,,None,612,48,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,1622647564.280938,2021-06-02,11:26:04,8,h,21505,,None,716.83,,None,612,48,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,1622648200.420265,2021-06-02,11:36:40,7,g,45391,,None,1513.02,,None,623,69,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,1622648226.1065001,2021-06-02,11:37:06,7,g,4832,,None,161.07,,None,602,71,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,1622649793.4213738,2021-06-02,12:03:13,8,h,51336,,None,1711.18,,None,629,150,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,1622649799.516869,2021-06-02,12:03:19,4,d,51469,,None,1715.62,,None,629,150,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,1622649801.498233,2021-06-02,12:03:21,5,e,51510,,None,1716.98,,None,629,150,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,1622650133.848347,2021-06-02,12:08:53,7,g,35125,,None,1170.82,,None,619,166,,,
10,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,1622650247.168046,2021-06-02,12:10:47,8,h,18920,,None,630.66,,None,610,172,,,
11,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,1622650485.501699,2021-06-02,12:14:45,7,g,44430,,None,1480.99,,None,622,184,,,
12,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,1622650922.894759,2021-06-02,12:22:02,8,h,1061,,None,35.37,,None,600,206,,,
13,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210305_WTMBT_D2_9_LD3.mp4,1622650926.1836631,2021-06-02,12:22:06,4,d,1132,,None,37.73,,None,600,206,,,
