path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,fileName=20201225_WTMBT_B6_4_LD5.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.000299997546467,numFrames=55011,numSeconds=1833.68,numEvents=66,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622646086.0222888,2021-06-02,11:01:26,3,c,24656,,None,821.86,,None,829,1,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622646152.422014,2021-06-02,11:02:32,5,e,24873,,None,829.09,,None,829,1,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622646772.863583,2021-06-02,11:12:52,8,h,661,,None,22.03,,None,815,19,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622647256.917922,2021-06-02,11:20:56,7,g,25023,,None,834.09,,None,826,35,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622647633.521986,2021-06-02,11:27:13,8,h,3818,,None,127.27,,None,812,52,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622648282.667899,2021-06-02,11:38:02,8,h,3024,,None,100.8,,None,819,74,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622649219.003459,2021-06-02,11:53:39,1,a,36923,,None,1230.75,,None,831,121,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622649219.204855,2021-06-02,11:53:39,2,b,36925,,None,1230.82,,None,831,121,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622649220.130547,2021-06-02,11:53:40,7,g,36943,,None,1231.42,,None,831,121,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622649229.8484101,2021-06-02,11:53:49,8,h,37158,,None,1238.59,,None,831,121,,,
10,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622650457.730967,2021-06-02,12:14:17,8,h,16554,,None,551.79,,None,817,182,,,
11,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622650834.111032,2021-06-02,12:20:34,1,a,26723,,None,890.76,,None,822,201,,,
12,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622650834.39385,2021-06-02,12:20:34,2,b,26727,,None,890.89,,None,822,201,,,
13,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622650845.811525,2021-06-02,12:20:45,7,g,26973,,None,899.09,,None,822,201,,,
14,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622651172.17788,2021-06-02,12:26:12,8,h,39643,,None,1321.42,,None,834,216,,,
15,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622651173.5278132,2021-06-02,12:26:13,1,a,39670,,None,1322.32,,None,834,216,,,
16,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622651173.7177129,2021-06-02,12:26:13,2,b,39672,,None,1322.39,,None,834,216,,,
17,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622654702.4824672,2021-06-02,13:25:02,7,g,21393,,None,713.09,,None,824,312,,,
18,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622654799.404307,2021-06-02,13:26:39,3,c,26057,,None,868.56,,None,821,316,,,
19,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622654810.137265,2021-06-02,13:26:50,7,g,25875,,None,862.49,,None,821,316,,,
20,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622654841.331507,2021-06-02,13:27:21,8,h,31867,,None,1062.22,,None,820,318,,,
21,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622654841.8234072,2021-06-02,13:27:21,1,a,31875,,None,1062.49,,None,820,318,,,
22,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622654841.974414,2021-06-02,13:27:21,2,b,31876,,None,1062.52,,None,820,318,,,
23,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622655530.996277,2021-06-02,13:38:50,1,a,48938,,None,1631.25,,None,835,350,,,
24,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622655531.1976252,2021-06-02,13:38:51,2,b,48940,,None,1631.32,,None,835,350,,,
25,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622655533.83151,2021-06-02,13:38:53,8,h,48996,,None,1633.18,,None,835,350,,,
26,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622657541.670364,2021-06-02,14:12:21,7,g,22245,,None,741.49,,None,825,452,,,
27,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622657556.3642612,2021-06-02,14:12:36,8,h,8426,,None,280.86,,None,814,453,,,
28,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201225_WTMBT_B6_4_LD5.mp4,1622657566.781604,2021-06-02,14:12:46,4,d,8656,,None,288.53,,None,814,453,,,
