path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,fileName=20210307_WTMBT_D2_10_LD5.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.000299452775064,numFrames=53979,numSeconds=1799.28,numEvents=62,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622647542.234316,2021-06-02,11:25:42,7,g,17768,,None,592.26,,None,971,47,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622649132.27916,2021-06-02,11:52:12,7,g,25032,,None,834.39,,None,987,116,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622649140.3008902,2021-06-02,11:52:20,8,h,25199,,None,839.96,,None,None,None,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622649144.8680398,2021-06-02,11:52:24,7,g,4229,,None,140.97,,None,961,117,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622649148.490299,2021-06-02,11:52:28,1,a,4307,,None,143.57,,None,961,117,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622649157.4117062,2021-06-02,11:52:37,8,h,4499,,None,149.97,,None,None,None,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622649400.652978,2021-06-02,11:56:40,8,h,42057,,None,1401.89,,None,978,130,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622649401.507798,2021-06-02,11:56:41,1,a,42073,,None,1402.42,,None,978,130,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622649401.586287,2021-06-02,11:56:41,2,b,42073,,None,1402.42,,None,978,130,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622649808.107921,2021-06-02,12:03:28,1,a,27619,,None,920.62,,None,977,151,,,
10,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622649808.550418,2021-06-02,12:03:28,2,b,27627,,None,920.89,,None,977,151,,,
11,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622649817.864901,2021-06-02,12:03:37,7,g,27830,,None,927.66,,None,977,151,,,
12,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622650607.4091961,2021-06-02,12:16:47,1,a,37239,,None,1241.29,,None,985,190,,,
13,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622650607.553529,2021-06-02,12:16:47,2,b,37240,,None,1241.32,,None,985,190,,,
14,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622650608.687613,2021-06-02,12:16:48,7,g,37263,,None,1242.09,,None,985,190,,,
15,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622651256.144786,2021-06-02,12:27:36,7,g,13846,,None,461.53,,None,970,221,,,
16,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622651258.245912,2021-06-02,12:27:38,1,a,13890,,None,463.0,,None,970,221,,,
17,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622653900.7120159,2021-06-02,13:11:40,7,g,10851,,None,361.7,,None,965,282,,,
18,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622654121.53684,2021-06-02,13:15:21,8,h,41470,,None,1382.32,,None,984,294,,,
19,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622654123.425458,2021-06-02,13:15:23,2,b,41509,,None,1383.62,,None,984,294,,,
20,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622655547.804227,2021-06-02,13:39:07,1,a,39618,,None,1320.59,,None,979,351,,,
21,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622655547.940232,2021-06-02,13:39:07,2,b,39619,,None,1320.62,,None,979,351,,,
22,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622655549.002989,2021-06-02,13:39:09,7,g,39641,,None,1321.35,,None,979,351,,,
23,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_10_LD5.mp4,1622655796.0597591,2021-06-02,13:43:16,7,g,24172,,None,805.73,,None,982,364,,,
