path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,fileName=20201215_WTMBT_B6_1_LD1.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.00030000300003,numFrames=54030,numSeconds=1800.98,numEvents=88,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,1622646897.792309,2021-06-02,11:14:57,7,g,11750,,None,391.66,,None,94,26,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,1622646899.052439,2021-06-02,11:14:59,2,b,11775,,None,392.5,,None,94,26,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,1622647063.511925,2021-06-02,11:17:43,1,a,11709,,None,390.3,,None,94,26,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,1622647172.231678,2021-06-02,11:19:32,7,g,50126,,None,1670.85,,None,114,33,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,1622647173.017758,2021-06-02,11:19:33,1,a,50141,,None,1671.35,,None,114,33,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,1622647173.715679,2021-06-02,11:19:33,2,b,50154,,None,1671.78,,None,114,33,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,1622647285.267475,2021-06-02,11:21:25,1,a,24311,,None,810.36,,None,107,36,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,1622647285.998921,2021-06-02,11:21:25,2,b,24324,,None,810.79,,None,107,36,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,1622647291.754459,2021-06-02,11:21:31,7,g,24451,,None,815.03,,None,107,36,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,1622647302.198338,2021-06-02,11:21:42,5,e,24367,,None,812.23,,None,107,36,,,
10,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,1622648047.840875,2021-06-02,11:34:07,1,a,47714,,None,1590.45,,None,118,64,,,
11,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,1622648048.06806,2021-06-02,11:34:08,2,b,47716,,None,1590.52,,None,118,64,,,
12,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,1622648048.764956,2021-06-02,11:34:08,8,h,47729,,None,1590.95,,None,118,64,,,
13,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201215_WTMBT_B6_1_LD1.mp4,1622648376.828022,2021-06-02,11:39:36,7,g,20731,,None,691.03,,None,101,80,,,
