path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,fileName=20201223_WTMBT_B6_5_LD3.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.000300008399318,numFrames=55564,numSeconds=1852.11,numEvents=69,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622646562.498346,2021-06-02,11:09:22,2,b,26403,,None,880.09,,None,520,11,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622646564.902158,2021-06-02,11:09:24,7,g,26454,,None,881.79,,None,520,11,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622647020.934747,2021-06-02,11:17:00,1,a,26412,,None,880.39,,None,520,11,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622647513.682424,2021-06-02,11:25:13,7,g,24162,,None,805.39,,None,529,45,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622647588.224504,2021-06-02,11:26:28,1,a,53114,,None,1770.45,,None,531,50,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622647588.808786,2021-06-02,11:26:28,2,b,53124,,None,1770.78,,None,531,50,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622647591.026598,2021-06-02,11:26:31,8,h,53170,,None,1772.32,,None,531,50,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622648117.0143821,2021-06-02,11:35:17,8,h,2718,,None,90.6,,None,511,67,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622648212.050268,2021-06-02,11:36:52,1,a,33918,,None,1130.59,,None,527,70,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622648212.58329,2021-06-02,11:36:52,2,b,33927,,None,1130.89,,None,527,70,,,
10,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622648213.098273,2021-06-02,11:36:53,7,g,33935,,None,1131.16,,None,527,70,,,
11,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622649829.94612,2021-06-02,12:03:49,3,c,11491,,None,383.03,,None,518,152,,,
12,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622649832.03984,2021-06-02,12:03:52,7,g,11533,,None,384.43,,None,518,152,,,
13,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622650307.874193,2021-06-02,12:11:47,1,a,35117,,None,1170.55,,None,523,175,,,
14,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622650308.0067909,2021-06-02,12:11:48,2,b,35117,,None,1170.55,,None,523,175,,,
15,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622650308.591207,2021-06-02,12:11:48,7,g,35127,,None,1170.89,,None,523,175,,,
16,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622651695.886373,2021-06-02,12:34:55,7,g,44205,,None,1473.49,,None,532,241,,,
17,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622651697.0087879,2021-06-02,12:34:57,1,a,44228,,None,1474.25,,None,532,241,,,
18,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622651697.174481,2021-06-02,12:34:57,2,b,44229,,None,1474.29,,None,532,241,,,
19,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622651778.364786,2021-06-02,12:36:18,7,g,8295,,None,276.5,,None,514,246,,,
20,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622654171.552426,2021-06-02,13:16:11,7,g,14431,,None,481.03,,None,519,297,,,
21,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622654607.549262,2021-06-02,13:23:27,8,h,3817,,None,127.23,,None,513,306,,,
22,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622654609.414846,2021-06-02,13:23:29,7,g,3856,,None,128.53,,None,513,306,,,
23,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622654827.337893,2021-06-02,13:27:07,7,g,10636,,None,354.53,,None,512,317,,,
24,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622654983.818157,2021-06-02,13:29:43,1,a,28539,,None,951.29,,None,526,325,,,
25,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622654983.9957728,2021-06-02,13:29:43,2,b,28541,,None,951.36,,None,526,325,,,
26,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622654984.701102,2021-06-02,13:29:44,7,g,28554,,None,951.79,,None,526,325,,,
27,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622655294.204725,2021-06-02,13:34:54,1,a,42923,,None,1430.75,,None,538,339,,,
28,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622655294.3603818,2021-06-02,13:34:54,2,b,42923,,None,1430.75,,None,538,339,,,
29,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201223_WTMBT_B6_5_LD3.mp4,1622655304.8355992,2021-06-02,13:35:04,8,h,43154,,None,1438.45,,None,538,339,,,
