path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,fileName=20201218_WTMBT_B6_3_LD1.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.00030000022569,numFrames=54068,numSeconds=1802.25,numEvents=96,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622646206.2399948,2021-06-02,11:03:26,8,h,6059,,None,201.96,,None,129,3,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622646210.585363,2021-06-02,11:03:30,2,b,6095,,None,203.16,,None,129,3,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622647005.575982,2021-06-02,11:16:45,1,a,6008,,None,200.26,,None,129,3,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622649891.405733,2021-06-02,12:04:51,1,a,33024,,None,1100.79,,None,137,156,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622649891.5735621,2021-06-02,12:04:51,2,b,33025,,None,1100.82,,None,137,156,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622649893.369935,2021-06-02,12:04:53,4,d,33063,,None,1102.09,,None,137,156,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622649893.544554,2021-06-02,12:04:53,5,e,33065,,None,1102.16,,None,137,156,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622650100.7808828,2021-06-02,12:08:20,1,a,44721,,None,1490.69,,None,144,164,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622650101.313802,2021-06-02,12:08:21,2,b,44730,,None,1490.99,,None,144,164,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622650102.1460521,2021-06-02,12:08:22,7,g,44746,,None,1491.52,,None,144,164,,,
10,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622650233.7587578,2021-06-02,12:10:33,8,h,9953,,None,331.76,,None,121,171,,,
11,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622650235.311211,2021-06-02,12:10:35,1,a,9984,,None,332.8,,None,121,171,,,
12,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622650235.4788768,2021-06-02,12:10:35,2,b,9985,,None,332.83,,None,121,171,,,
13,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622650533.91043,2021-06-02,12:15:33,3,c,2465,,None,82.17,,None,122,187,,,
14,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622650537.613653,2021-06-02,12:15:37,4,d,2545,,None,84.83,,None,122,187,,,
15,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622650543.823522,2021-06-02,12:15:43,7,g,2681,,None,89.37,,None,122,187,,,
16,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622651310.753702,2021-06-02,12:28:30,3,c,2144,,None,71.47,,None,123,224,,,
17,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622651317.467364,2021-06-02,12:28:37,8,h,2291,,None,76.37,,None,123,224,,,
18,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622651322.429687,2021-06-02,12:28:42,4,d,2399,,None,79.97,,None,None,None,,,
19,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622651322.647651,2021-06-02,12:28:42,5,e,2399,,None,79.97,,None,None,None,,,
20,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622651661.18716,2021-06-02,12:34:21,1,a,42920,,None,1430.65,,None,142,239,,,
21,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622651661.343703,2021-06-02,12:34:21,2,b,42921,,None,1430.69,,None,142,239,,,
22,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622651662.747336,2021-06-02,12:34:22,4,d,42950,,None,1431.65,,None,142,239,,,
23,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622651662.918623,2021-06-02,12:34:22,5,e,42951,,None,1431.69,,None,142,239,,,
24,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622651665.237061,2021-06-02,12:34:25,7,g,42999,,None,1433.29,,None,142,239,,,
25,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622653555.1303859,2021-06-02,13:05:55,7,g,45033,,None,1501.08,,None,148,273,,,
26,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622653555.65467,2021-06-02,13:05:55,1,a,45042,,None,1501.38,,None,148,273,,,
27,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622653555.8011148,2021-06-02,13:05:55,2,b,45042,,None,1501.38,,None,148,273,,,
28,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622653799.294726,2021-06-02,13:09:59,1,a,47728,,None,1590.92,,None,147,279,,,
29,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622653799.462837,2021-06-02,13:09:59,2,b,47729,,None,1590.95,,None,147,279,,,
30,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201218_WTMBT_B6_3_LD1.mp4,1622653800.2158852,2021-06-02,13:10:00,7,g,47743,,None,1591.42,,None,147,279,,,
