path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,fileName=20201216_WTMBT_B6_2_LD3.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.000300005718117,numFrames=55187,numSeconds=1839.55,numEvents=95,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622646688.7709382,2021-06-02,11:11:28,2,b,36059,,None,1201.95,,None,373,16,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622646690.819624,2021-06-02,11:11:30,7,g,36102,,None,1203.39,,None,373,16,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622647032.833782,2021-06-02,11:17:12,1,a,36009,,None,1200.29,,None,373,16,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622647674.6481578,2021-06-02,11:27:54,1,a,15925,,None,530.83,,None,363,55,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622647674.837245,2021-06-02,11:27:54,2,b,15926,,None,530.86,,None,363,55,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622647675.476792,2021-06-02,11:27:55,7,g,15937,,None,531.23,,None,363,55,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622648443.752618,2021-06-02,11:40:43,1,a,11432,,None,381.06,,None,369,83,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622648444.2033951,2021-06-02,11:40:44,2,b,11440,,None,381.33,,None,369,83,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622648446.347523,2021-06-02,11:40:46,8,h,11486,,None,382.86,,None,369,83,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622648904.382166,2021-06-02,11:48:24,1,a,7824,,None,260.8,,None,360,108,,,
10,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622648904.52739,2021-06-02,11:48:24,2,b,7824,,None,260.8,,None,360,108,,,
11,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622648905.6936588,2021-06-02,11:48:25,7,g,7847,,None,261.56,,None,360,108,,,
12,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622649484.7974,2021-06-02,11:58:04,1,a,45633,,None,1521.08,,None,382,134,,,
13,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622649484.946172,2021-06-02,11:58:04,2,b,45634,,None,1521.12,,None,382,134,,,
14,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622649496.727942,2021-06-02,11:58:16,7,g,45738,,None,1524.58,,None,382,134,,,
15,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622650725.022881,2021-06-02,12:18:45,1,a,21922,,None,730.73,,None,378,197,,,
16,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622650725.2031949,2021-06-02,12:18:45,2,b,21923,,None,730.76,,None,378,197,,,
17,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622650728.645105,2021-06-02,12:18:48,7,g,21996,,None,733.19,,None,378,197,,,
18,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622651979.171229,2021-06-02,12:39:39,1,a,15641,,None,521.36,,None,368,255,,,
19,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201216_WTMBT_B6_2_LD3.mp4,1622651979.283783,2021-06-02,12:39:39,2,b,15641,,None,521.36,,None,368,255,,,
