path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_9_LD5.mp4,fileName=20210307_WTMBT_D2_9_LD5.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.0003000084528,numFrames=55019,numSeconds=1833.95,numEvents=75,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_9_LD5.mp4,1622646172.7949572,2021-06-02,11:02:52,7,g,18946,,None,631.53,,None,940,2,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_9_LD5.mp4,1622646194.933651,2021-06-02,11:03:14,2,b,19022,,None,634.06,,None,940,2,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_9_LD5.mp4,1622646981.799669,2021-06-02,11:16:21,1,a,18900,,None,629.99,,None,940,2,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_9_LD5.mp4,1622646998.974729,2021-06-02,11:16:38,1,a,18912,,None,630.39,,None,940,2,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_9_LD5.mp4,1622647074.616405,2021-06-02,11:17:54,1,a,20423,,None,680.76,,None,946,28,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_9_LD5.mp4,1622647075.234487,2021-06-02,11:17:55,7,g,20433,,None,681.09,,None,946,28,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_9_LD5.mp4,1622647155.69349,2021-06-02,11:19:15,7,g,36326,,None,1210.85,,None,953,32,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_9_LD5.mp4,1622647157.313257,2021-06-02,11:19:17,1,a,36359,,None,1211.95,,None,953,32,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_9_LD5.mp4,1622647158.2357602,2021-06-02,11:19:18,2,b,36377,,None,1212.55,,None,953,32,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210307_WTMBT_D2_9_LD5.mp4,1622647874.753422,2021-06-02,11:31:14,8,h,8142,,None,271.4,,None,935,56,,,
