path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,fileName=20201214_WTMBT_D2_2_LD1.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.000300008541434,numFrames=54139,numSeconds=1804.62,numEvents=60,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622646331.8115299,2021-06-02,11:05:31,4,d,18415,,None,613.83,,None,74,6,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622646420.18865,2021-06-02,11:07:00,8,h,11124,,None,370.8,,None,62,7,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622647436.995313,2021-06-02,11:23:56,8,h,3311,,None,110.37,,None,65,42,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622647991.55853,2021-06-02,11:33:11,8,h,10820,,None,360.66,,None,64,61,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622648327.294587,2021-06-02,11:38:47,8,h,4211,,None,140.37,,None,66,77,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622648851.3994439,2021-06-02,11:47:31,8,h,31849,,None,1061.62,,None,71,105,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622648858.8889222,2021-06-02,11:47:38,1,a,32014,,None,1067.12,,None,71,105,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622649689.459154,2021-06-02,12:01:29,8,h,31223,,None,1040.76,,None,76,145,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622649690.921978,2021-06-02,12:01:30,1,a,31252,,None,1041.72,,None,76,145,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622649940.622689,2021-06-02,12:05:40,8,h,27931,,None,931.02,,None,77,157,,,
10,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622649942.182367,2021-06-02,12:05:42,1,a,27964,,None,932.12,,None,77,157,,,
11,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622650012.2681768,2021-06-02,12:06:52,7,g,13874,,None,462.46,,None,60,161,,,
12,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622650786.086299,2021-06-02,12:19:46,7,g,50440,,None,1681.32,,None,83,198,,,
13,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622650786.8085241,2021-06-02,12:19:46,1,a,50454,,None,1681.78,,None,83,198,,,
14,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622650786.992219,2021-06-02,12:19:46,2,b,50456,,None,1681.85,,None,83,198,,,
15,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622650871.977011,2021-06-02,12:21:11,8,h,15326,,None,510.86,,None,63,203,,,
16,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622653569.593329,2021-06-02,13:06:09,1,a,51620,,None,1720.65,,None,80,274,,,
17,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622653569.7849889,2021-06-02,13:06:09,2,b,51621,,None,1720.68,,None,80,274,,,
18,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622653570.2234828,2021-06-02,13:06:10,7,g,51627,,None,1720.88,,None,80,274,,,
19,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622653870.0101702,2021-06-02,13:11:10,7,g,32217,,None,1073.89,,None,73,281,,,
20,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622656795.848091,2021-06-02,13:59:55,1,a,53742,,None,1791.38,,None,81,415,,,
21,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622656796.0291982,2021-06-02,13:59:56,2,b,53744,,None,1791.45,,None,81,415,,,
22,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_D2_2_LD1.mp4,1622656796.836652,2021-06-02,13:59:56,7,g,53760,,None,1791.98,,None,81,415,,,
