path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,fileName=20201214_WTMBT_B6_2_LD1.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.00030000300003,numFrames=54035,numSeconds=1801.15,numEvents=68,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622648463.867399,2021-06-02,11:41:03,1,a,30716,,None,1023.86,,None,40,84,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622648468.665707,2021-06-02,11:41:08,8,h,30820,,None,1027.32,,None,40,84,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622648521.331486,2021-06-02,11:42:01,1,a,47148,,None,1571.58,,None,53,88,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622648526.326205,2021-06-02,11:42:06,7,g,47256,,None,1575.18,,None,53,88,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622650330.00067,2021-06-02,12:12:10,1,a,37542,,None,1251.39,,None,59,176,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622650340.372125,2021-06-02,12:12:20,8,h,37608,,None,1253.59,,None,59,176,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622651204.2177038,2021-06-02,12:26:44,8,h,51033,,None,1701.08,,None,58,218,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622651205.094391,2021-06-02,12:26:45,1,a,51049,,None,1701.62,,None,58,218,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622651246.853514,2021-06-02,12:27:26,4,d,5642,,None,188.06,,None,32,220,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622651247.0105479,2021-06-02,12:27:27,5,e,5642,,None,188.06,,None,32,220,,,
10,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622651248.225377,2021-06-02,12:27:28,3,c,5649,,None,188.3,,None,32,220,,,
11,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622651648.969517,2021-06-02,12:34:08,8,h,42087,,None,1402.89,,None,56,238,,,
12,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622651649.565231,2021-06-02,12:34:09,1,a,42097,,None,1403.22,,None,56,238,,,
13,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622654250.893387,2021-06-02,13:17:30,7,g,45722,,None,1524.05,,None,54,300,,,
14,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622654252.9857001,2021-06-02,13:17:32,1,a,45766,,None,1525.52,,None,54,300,,,
15,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622654266.068883,2021-06-02,13:17:46,1,a,11452,,None,381.73,,None,38,301,,,
16,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622654270.367692,2021-06-02,13:17:50,7,g,11545,,None,384.83,,None,38,301,,,
17,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622655499.723212,2021-06-02,13:38:19,1,a,22554,,None,751.79,,None,48,348,,,
18,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622655499.877273,2021-06-02,13:38:19,2,b,22554,,None,751.79,,None,48,348,,,
19,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201214_WTMBT_B6_2_LD1.mp4,1622655504.513064,2021-06-02,13:38:24,8,h,22654,,None,755.13,,None,48,348,,,
