path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201220_WTMBT_B6_3_LD3.mp4,fileName=20201220_WTMBT_B6_3_LD3.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.00030000574875,numFrames=54572,numSeconds=1819.05,numEvents=62,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201220_WTMBT_B6_3_LD3.mp4,1622646510.396693,2021-06-02,11:08:30,2,b,46554,,None,1551.78,,None,475,10,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201220_WTMBT_B6_3_LD3.mp4,1622646515.5263848,2021-06-02,11:08:35,7,g,46665,,None,1555.48,,None,475,10,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201220_WTMBT_B6_3_LD3.mp4,1622646850.983623,2021-06-02,11:14:10,2,b,45627,,None,1520.88,,None,471,24,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201220_WTMBT_B6_3_LD3.mp4,1622646851.836948,2021-06-02,11:14:11,7,g,45643,,None,1521.42,,None,471,24,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201220_WTMBT_B6_3_LD3.mp4,1622647018.467509,2021-06-02,11:16:58,1,a,46506,,None,1550.18,,None,475,10,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201220_WTMBT_B6_3_LD3.mp4,1622647052.734265,2021-06-02,11:17:32,1,a,45604,,None,1520.12,,None,471,24,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201220_WTMBT_B6_3_LD3.mp4,1622647576.276587,2021-06-02,11:26:16,8,h,8211,,None,273.7,,None,456,49,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201220_WTMBT_B6_3_LD3.mp4,1622649415.412832,2021-06-02,11:56:55,8,h,26760,,None,891.99,,None,462,131,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201220_WTMBT_B6_3_LD3.mp4,1622649420.8803499,2021-06-02,11:57:00,4,d,26880,,None,895.99,,None,462,131,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20201220_WTMBT_B6_3_LD3.mp4,1622649421.8270028,2021-06-02,11:57:01,5,e,26899,,None,896.62,,None,462,131,,,
