path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,fileName=20210212_WTMBT_D2_7_LD3.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.000299997546467,numFrames=55011,numSeconds=1833.68,numEvents=42,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622646623.399262,2021-06-02,11:10:23,2,b,28908,,None,963.59,,None,555,14,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622646624.028842,2021-06-02,11:10:24,7,g,28917,,None,963.89,,None,555,14,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622646634.2665868,2021-06-02,11:10:34,8,h,29079,,None,969.29,,None,555,14,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622646836.04222,2021-06-02,11:13:56,7,g,53723,,None,1790.75,,None,567,23,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622647027.557469,2021-06-02,11:17:07,1,a,28805,,None,960.16,,None,555,14,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622647141.102295,2021-06-02,11:19:01,8,h,38499,,None,1283.29,,None,565,31,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622648491.362983,2021-06-02,11:41:31,7,g,48049,,None,1601.62,,None,564,86,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622649002.909677,2021-06-02,11:50:02,7,g,22835,,None,761.16,,None,551,109,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622649703.8262231,2021-06-02,12:01:43,8,h,2421,,None,80.7,,None,547,146,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622650592.263525,2021-06-02,12:16:32,7,g,21025,,None,700.83,,None,559,189,,,
10,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622650601.25284,2021-06-02,12:16:41,8,h,21223,,None,707.43,,None,559,189,,,
11,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622650660.10305,2021-06-02,12:17:40,8,h,18804,,None,626.79,,None,550,193,,,
12,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622652161.270868,2021-06-02,12:42:41,8,h,3740,,None,124.67,,None,545,266,,,
13,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622654339.362118,2021-06-02,13:18:59,4,d,46954,,None,1565.12,,None,566,304,,,
14,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622654916.18924,2021-06-02,13:28:36,7,g,52834,,None,1761.12,,None,560,321,,,
15,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622655052.979442,2021-06-02,13:30:52,7,g,38372,,None,1279.05,,None,569,328,,,
16,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622655054.633138,2021-06-02,13:30:54,5,e,38384,,None,1279.45,,None,569,328,,,
17,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622656947.699735,2021-06-02,14:02:27,4,d,1084,,None,36.13,,None,543,419,,,
18,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622656947.857528,2021-06-02,14:02:27,5,e,1084,,None,36.13,,None,543,419,,,
19,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622657164.4754639,2021-06-02,14:06:04,1,a,25402,,None,846.72,,None,558,429,,,
20,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622657165.6367931,2021-06-02,14:06:05,8,h,25425,,None,847.49,,None,558,429,,,
21,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622657594.907731,2021-06-02,14:13:14,8,h,12482,,None,416.06,,None,540,455,,,
22,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622658537.824091,2021-06-02,14:28:57,5,e,28341,,None,944.69,,None,556,499,,,
23,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622730441.45294,2021-06-03,10:27:21,7,g,28740,,None,957.99,,None,554,543,,,
24,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622731626.835123,2021-06-03,10:47:06,7,g,23157,,None,771.89,,None,553,594,,,
25,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622731714.064079,2021-06-03,10:48:34,8,h,40185,,None,1339.49,,None,563,599,,,
26,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622732147.573652,2021-06-03,10:55:47,8,h,14738,,None,491.26,,None,541,628,,,
27,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210212_WTMBT_D2_7_LD3.mp4,1622732163.0179782,2021-06-03,10:56:03,7,g,14918,,None,497.26,,None,541,628,,,
