path=/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210216_WTMBT_D2_6_LD5.mp4,fileName=20210216_WTMBT_D2_6_LD5.mp4,width=1296.0,height=972.0,aspectRatio=0.75,fps=30.00030000300003,numFrames=54895,numSeconds=1829.82,numEvents=47,videoFileNote=,
index,path,cSeconds,cDate,cTime,typeNum,typeStr,frameStart,frameStop,numFrames,sStart,sStop,numSeconds,chunkIndex,rChunkIndex,note,
0,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210216_WTMBT_D2_6_LD5.mp4,1622646805.7804348,2021-06-02,11:13:25,7,g,14136,,None,471.2,,None,902,21,,,
1,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210216_WTMBT_D2_6_LD5.mp4,1622648739.98287,2021-06-02,11:45:39,7,g,22827,,None,760.89,,None,918,99,,,
2,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210216_WTMBT_D2_6_LD5.mp4,1622649550.069571,2021-06-02,11:59:10,7,g,33933,,None,1131.09,,None,912,137,,,
3,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210216_WTMBT_D2_6_LD5.mp4,1622649644.051383,2021-06-02,12:00:44,7,g,35742,,None,1191.39,,None,916,142,,,
4,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210216_WTMBT_D2_6_LD5.mp4,1622649654.78563,2021-06-02,12:00:54,1,a,35979,,None,1199.29,,None,916,142,,,
5,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210216_WTMBT_D2_6_LD5.mp4,1622650624.663279,2021-06-02,12:17:04,7,g,20502,,None,683.39,,None,913,191,,,
6,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210216_WTMBT_D2_6_LD5.mp4,1622650670.7648928,2021-06-02,12:17:50,1,a,48400,,None,1613.32,,None,926,194,,,
7,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210216_WTMBT_D2_6_LD5.mp4,1622650670.921172,2021-06-02,12:17:50,2,b,48400,,None,1613.32,,None,926,194,,,
8,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210216_WTMBT_D2_6_LD5.mp4,1622650672.318607,2021-06-02,12:17:52,8,h,48428,,None,1614.25,,None,926,194,,,
9,/Volumes/Samsung_2TB/WTMBT_MERGED_FOR_ANALYSIS/20210216_WTMBT_D2_6_LD5.mp4,1622650687.8197389,2021-06-02,12:18:07,4,d,8838,,None,294.6,,None,903,195,,,
